,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22 00:00:00-04:00,165.1046847536948,166.84030903901143,164.3565666388509,165.4238739013672,48116400,0.0,0.0,154.13310245062956,157.4592868943293,153.88338904111424,156.10084533691406,26446200,0.0,0.0,398.6411348292365,401.4011922340004,394.326720664829,399.5179748535156,20286900,0.0,0.0,176.94000244140625,178.8699951171875,174.55999755859375,177.22999572753906,37924900,0.0,0.0
2024-04-23 00:00:00-04:00,164.93511779278057,166.63084919015444,164.50618881351107,166.48121643066406,49537800,0.0,0.0,156.78006999939063,158.78776027717325,156.10084161622405,158.0785675048828,21151600,0.0,0.0,402.78617655393526,406.73195665478823,401.61042761834875,406.1042175292969,15734500,0.0,0.0,178.0800018310547,179.92999267578125,175.97999572753906,179.5399932861328,37046500,0.0,0.0
2024-04-24 00:00:00-04:00,166.12212834894586,168.87521298334806,165.79296974487917,168.59591674804688,48251800,0.0,0.0,157.30946668468715,159.38708410378482,156.98982620115035,158.9475860595703,22779100,0.0,0.0,408.08703844851493,410.98657644886526,405.31703777585045,407.5888366699219,15065300,0.0,0.0,179.94000244140625,180.32000732421875,176.17999267578125,176.58999633789062,34185100,0.0,0.0
2024-04-25 00:00:00-04:00,169.10463252247135,170.1819245302526,167.72809019800033,169.46372985839844,50558300,0.0,0.0,151.15652234772315,156.3106107599914,150.69704296965247,155.8211669921875,57109700,0.0,0.0,392.61289730195864,398.4518380317162,386.6344758845294,397.6048889160156,40586500,0.0,0.0,169.67999267578125,173.9199981689453,166.32000732421875,173.6699981689453,49249400,0.0,0.0
2024-04-26 00:00:00-04:00,169.45376017564897,170.91008837659274,168.75550436424768,168.87521362304688,44838400,0.0,0.0,174.17010794109967,174.50972976912763,169.45551744323623,171.7528839111328,64665300,0.0,0.0,410.6877015039508,411.5147031453564,404.30075052532226,404.8587341308594,29694700,0.0,0.0,177.8000030517578,180.82000732421875,176.1300048828125,179.6199951171875,43919800,0.0,0.0
2024-04-29 00:00:00-04:00,172.93498806378426,175.5883174432168,172.66567648639662,173.06466674804688,68169400,0.0,0.0,168.8661860470723,169.35562979466286,165.02060885759082,165.9595184326172,45610000,0.0,0.0,403.7925555014032,404.85871464230763,397.7543521688509,400.8033447265625,19582100,0.0,0.0,182.75,183.52999877929688,179.38999938964844,180.9600067138672,54063900,0.0,0.0
2024-04-30 00:00:00-04:00,172.89510648752642,174.55094510114296,169.57345983027295,169.9026336669922,65934800,0.0,0.0,165.4201567605525,167.90730788364772,162.41361270322412,162.59339904785156,33562900,0.0,0.0,400.0460498169102,400.7136535719452,387.7703812443129,387.9297790527344,28781400,0.0,0.0,181.08999633789062,182.99000549316406,174.8000030517578,175.0,94639800,0.0,0.0
2024-05-01 00:00:00-04:00,169.15450985940603,172.27666126931797,168.68568791540957,168.87521362304688,50383100,0.0,0.0,164.11164767584972,166.92840687058143,162.9030281273216,163.67214965820312,33493200,0.0,0.0,391.1979854890888,400.2752376954743,388.9062694736309,393.5196228027344,23562500,0.0,0.0,181.63999938964844,185.14999389648438,176.55999755859375,179.0,94645100,0.0,0.0
2024-05-02 00:00:00-04:00,172.07714095067269,172.9848612765476,170.46121064520491,172.59584045410156,94214900,0.0,0.0,164.60108163875904,166.53886010375868,163.70211947561128,166.42898559570312,24294500,0.0,0.0,396.22986485240887,398.49169010971565,393.23068024330894,396.4092102050781,17709400,0.0,0.0,180.85000610351562,185.10000610351562,179.91000366210938,184.72000122070312,54303500,0.0,0.0
2024-05-03 00:00:00-04:00,186.18166020430448,186.5307880883928,182.20168147231004,182.9198760986328,163224100,0.0,0.0,167.36790402987265,167.76745460809144,162.86307985469077,167.04827880859375,34662400,0.0,0.0,400.8332267481025,405.6857072666299,400.4147238694429,405.1974792480469,17446700,0.0,0.0,186.99000549316406,187.8699951171875,185.4199981689453,186.2100067138672,39172000,0.0,0.0
2024-05-06 00:00:00-04:00,181.89248296216456,183.7378321090879,179.96731749133704,181.25408935546875,78569700,0.0,0.0,167.26803713696958,167.94725029584512,165.8396685073506,167.9073028564453,21871300,0.0,0.0,407.28995676641233,412.44134649548096,404.90853749941664,412.0527648925781,16996600,0.0,0.0,186.27999877929688,188.75,184.8000030517578,188.6999969482422,34725300,0.0,0.0
2024-05-07 00:00:00-04:00,182.9896901956702,184.43604885883423,180.8650450721818,181.94232177734375,77305800,0.0,0.0,168.3068329971202,171.5630902732838,168.19695849055628,171.05368041992188,28039700,0.0,0.0,413.1687335044037,413.17870727122335,407.6187579788331,407.86785888671875,20018200,0.0,0.0,188.9199981689453,189.94000244140625,187.30999755859375,188.75999450683594,34048900,0.0,0.0
2024-05-08 00:00:00-04:00,182.3912187494054,182.6106679669662,180.99472234488195,182.281494140625,45057100,0.0,0.0,168.8062675262565,169.95494313183937,168.54657106308312,169.1858367919922,19569100,0.0,0.0,406.7020659589674,410.74746209427366,405.2472948266194,409.06353759765625,11792300,0.0,0.0,187.44000244140625,188.42999267578125,186.38999938964844,188.0,26136400,0.0,0.0
2024-05-09 00:00:00-04:00,182.1019366221584,184.19667360442534,181.65306876038784,184.10690307617188,48983000,0.0,0.0,169.19581335953734,170.4943261082509,167.98719377832862,169.76516723632812,15346700,0.0,0.0,409.09342143632676,411.2356830323753,407.628706970669,410.8371276855469,14689700,0.0,0.0,188.8800048828125,191.6999969482422,187.44000244140625,189.5,43368400,0.0,0.0
2024-05-10 00:00:00-04:00,184.68621556318556,184.87599832689259,181.91942916527435,182.83836364746094,50759500,0.25,0.0,167.83738064201702,169.65530163389528,165.99949355050967,168.4566650390625,29799900,0.0,0.0,411.454898796182,413.8861259760523,410.31898411359913,413.2484130859375,13402300,0.0,0.0,189.16000366210938,189.88999938964844,186.92999267578125,187.47999572753906,34141800,0.0,0.0
2024-05-13 00:00:00-04:00,185.225611031474,186.88369552554556,184.40655173639718,186.06463623046875,72044800,0.0,0.0,164.0716952618818,169.08594485854962,163.81199879943264,168.94610595703125,31327600,0.0,0.0,416.50666601097504,416.8454395758238,409.34252191031106,412.2320861816406,15440200,0.0,0.0,188.0,188.30999755859375,185.36000061035156,186.57000732421875,24898600,0.0,0.0
2024-05-14 00:00:00-04:00,187.29321195228255,188.08230715884645,186.07462118962928,187.2133026123047,52393600,0.0,0.0,169.5753909507625,171.05369010719133,168.606501676545,170.1447296142578,25127100,0.0,0.0,410.5382086979875,415.9885377174583,410.0698977801234,415.0618896484375,15109300,0.0,0.0,183.82000732421875,187.72000122070312,183.4499969482422,187.07000732421875,38698200,0.0,0.0
2024-05-15 00:00:00-04:00,187.6927512010029,190.42957359114274,187.15336698785217,189.5006561279297,70400000,0.0,0.0,170.43440607078136,172.45207950430859,170.3145332666638,172.31224060058594,26948400,0.0,0.0,417.14811372005255,423.04748418125,416.51924233374484,422.31878662109375,22239500,0.75,0.0,185.97000122070312,186.72000122070312,182.72999572753906,185.99000549316406,75459900,0.0,0.0
2024-05-16 00:00:00-04:00,190.24979042229978,190.87906692858394,189.44072933773313,189.62051391601562,52845200,0.0,0.0,173.09133705023547,174.9192410032272,172.49203402319836,173.98031616210938,27867900,0.0,0.0,421.04111473047993,424.65462746809226,419.5937417467572,420.2325744628906,17530100,0.0,0.0,185.60000610351562,187.30999755859375,183.4600067138672,183.6300048828125,38834500,0.0,0.0
2024-05-17 00:00:00-04:00,189.29089777212403,190.58939786133627,188.96127746355222,189.65048217773438,41282900,0.0,0.0,173.98031983379815,176.0679355263968,173.49089130425008,175.85816955566406,24479300,0.0,0.0,421.7797738940241,422.15909507145113,417.2778785450943,419.4539489746094,15352200,0.0,0.0,183.75999450683594,185.3000030517578,183.35000610351562,184.6999969482422,33175700,0.0,0.0
2024-05-20 00:00:00-04:00,189.11110786674266,191.69810977923598,188.7914705191316,190.81912231445312,44361300,0.0,0.0,175.98801947908368,178.5650636144382,175.87814497264736,176.71717834472656,22554400,0.0,0.0,419.45396241482433,426.00215742526564,419.2343570136284,424.5747375488281,16272100,0.0,0.0,184.33999633789062,186.6699981689453,183.27999877929688,183.5399932861328,30511800,0.0,0.0
2024-05-21 00:00:00-04:00,190.86907148104808,192.50717481837918,190.6992698520675,192.12762451171875,42309400,0.0,0.0,176.69719505472426,177.9457620498574,175.60844829287927,177.6461181640625,16989400,0.0,0.0,426.0620511343007,432.19101891399305,424.08563296720774,428.2680969238281,21453300,0.0,0.0,182.3000030517578,183.25999450683594,180.75,183.14999389648438,50839100,0.0,0.0
2024-05-22 00:00:00-04:00,192.04771725232771,192.59708443506426,190.05002949048443,190.67929077148438,34648500,0.0,0.0,176.43750712961125,176.9469170013665,175.00915373400298,176.1778106689453,17880000,0.0,0.0,429.31620330543893,431.6320366067369,426.36153729569446,429.74542236328125,18073700,0.0,0.0,183.8800048828125,185.22000122070312,181.97000122070312,183.1300048828125,28148800,0.0,0.0
2024-05-23 00:00:00-04:00,190.75919100120913,190.77917214539482,186.41422947138201,186.6639404296875,51005900,0.0,0.0,176.86701260773367,178.0456525288486,172.75172545027857,173.35104370117188,21024900,0.0,0.0,432.19101060705754,432.81988199819887,424.654606594968,426.23175048828125,17211700,0.0,0.0,183.66000366210938,184.75999450683594,180.0800018310547,181.0500030517578,33670200,0.0,0.0
2024-05-24 00:00:00-04:00,188.6016982061538,190.35965784997902,187.82258600140187,189.76034545898438,36294600,0.0,0.0,174.77939990285861,175.56850278759393,173.45092277645955,174.78939819335938,16572500,0.0,0.0,426.4214201614011,430.284452546189,423.6464230389501,429.3860778808594,11845800,0.0,0.0,181.64999389648438,182.44000244140625,180.3000030517578,180.75,27434100,0.0,0.0
2024-05-28 00:00:00-04:00,191.28858695639587,192.7768698320682,188.88138477648047,189.77035522460938,52280100,0.0,0.0,174.25000769084917,177.06678216221334,174.1700975737931,176.19776916503906,20572200,0.0,0.0,428.8570153768908,430.0448767681172,425.8324681657636,429.5457763671875,15718000,0.0,0.0,179.92999267578125,182.24000549316406,179.49000549316406,182.14999389648438,29927000,0.0,0.0
2024-05-29 00:00:00-04:00,189.39078555405024,192.02773274385174,189.2908950712484,190.0699920654297,53068000,0.0,0.0,175.22888656940185,176.6372738582666,174.51970902085657,175.69834899902344,23388700,0.0,0.0,424.9241078592897,430.1646621440202,424.9241078592897,428.3978576660156,15517100,0.0,0.0,181.6999969482422,184.0800018310547,181.5500030517578,182.02000427246094,32009300,0.0,0.0
2024-05-30 00:00:00-04:00,190.5394463789207,191.95780280983485,190.40960704305542,191.06883239746094,49947900,0.0,0.0,174.99915862708127,175.01913996789514,171.59306397994095,171.91270446777344,22958700,0.0,0.0,423.5365985674188,423.5365985674188,413.49470068821756,413.9239501953125,28424800,0.0,0.0,181.30999755859375,181.33999633789062,178.36000061035156,179.32000732421875,29249200,0.0,0.0
2024-05-31 00:00:00-04:00,191.2186641606353,192.34736255924997,189.69043432876362,192.02772521972656,75158300,0.0,0.0,171.66298039905402,172.86160167144692,169.2457565146944,172.30224609375,37638900,0.0,0.0,416.0001981551101,416.0001981551101,403.7822296778057,414.38311767578125,47995300,0.0,0.0,178.3000030517578,179.2100067138672,173.8699951171875,176.44000244140625,58903900,0.0,0.0
2024-06-03 00:00:00-04:00,192.67696567521375,194.76456083029888,192.29741538977316,193.8056640625,50080500,0.0,0.0,172.34219865896313,174.32992287004825,170.9637910132856,172.9714813232422,27459100,0.0,0.0,414.78239441586754,415.68076908060925,408.18430147617795,412.7760009765625,17484700,0.0,0.0,177.6999969482422,178.6999969482422,175.9199981689453,178.33999633789062,30786600,0.0,0.0
2024-06-04 00:00:00-04:00,194.414963181449,195.09418491376067,192.80682399954836,194.12530517578125,47471400,0.0,0.0,173.08134943161593,173.65070329563198,171.69294354654954,173.59075927734375,26879600,0.0,0.0,411.68797587586874,415.69077109680313,408.9429234942185,415.3214416503906,14348900,0.0,0.0,177.63999938964844,179.82000732421875,176.44000244140625,179.33999633789062,27198400,0.0,0.0
2024-06-05 00:00:00-04:00,195.17408160134354,196.6723473717975,194.64469558174162,195.64353942871094,54156800,0.0,0.0,174.99915736605305,176.44749211802622,173.73060895621714,175.20892333984375,22068500,0.0,0.0,417.05827419686176,423.316982252091,415.55098123941247,423.24713134765625,16988000,0.0,0.0,180.10000610351562,181.5,178.75,181.27999877929688,32116400,0.0,0.0
2024-06-06 00:00:00-04:00,195.46374994249493,196.27281099963508,193.94550306571446,194.25514221191406,41181800,0.0,0.0,175.6983392231913,176.9469062024388,175.54851728220007,176.5273895263672,23251000,0.0,0.0,423.24713337206975,424.54478223440873,419.82328145689553,423.7561950683594,14861300,0.0,0.0,181.75,185.0,181.49000549316406,185.0,31371200,0.0,0.0
2024-06-07 00:00:00-04:00,194.4249530208514,196.71231401609788,193.9155481344315,196.66236877441406,53103900,0.0,0.0,176.84703699114831,177.66608903649112,174.10018952804216,174.260009765625,19661400,0.0,0.0,425.43321093193657,425.5130535956995,422.2389560533201,423.0874328613281,13621700,0.0,0.0,184.89999389648438,186.2899932861328,183.36000061035156,184.3000030517578,28021500,0.0,0.0
2024-06-10 00:00:00-04:00,196.67234166962024,197.07188834151233,191.9278335340749,192.89671325683594,97262100,0.0,0.0,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594,23779200,0.2,0.0,423.93590960030053,427.3098028561661,423.12736935564175,427.1001892089844,14003000,0.0,0.0,184.07000732421875,187.22999572753906,183.7899932861328,187.05999755859375,34494500,0.0,0.0
2024-06-11 00:00:00-04:00,193.4261003259925,206.92049013592867,193.40613442314833,206.91049194335938,172373300,0.0,0.0,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875,21540600,0.0,0.0,424.714492210749,432.04128251107204,424.4848950575601,431.9015197753906,14551100,0.0,0.0,187.05999755859375,187.77000427246094,184.5399932861328,187.22999572753906,27265100,0.0,0.0
2024-06-12 00:00:00-04:00,207.13024721546452,219.94541582044732,206.6607893800588,212.82366943359375,198134300,0.0,0.0,178.25,180.41000366210938,176.11000061035156,177.7899932861328,27864700,0.0,0.0,434.5367860452445,442.6022352259115,432.4705030473988,440.2664489746094,22366200,0.0,0.0,188.02000427246094,188.35000610351562,185.42999267578125,186.88999938964844,33984200,0.0,0.0
2024-06-13 00:00:00-04:00,214.49173148985017,216.49940211957852,211.3553624447995,213.9923095703125,97862700,0.0,0.0,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938,20913300,0.0,0.0,440.0568553290733,442.59229404362975,438.5795070893568,440.7855224609375,15960600,0.0,0.0,186.08999633789062,187.6699981689453,182.6699981689453,183.8300018310547,39721500,0.0,0.0
2024-06-14 00:00:00-04:00,213.60276725932692,214.9212332396349,211.05571234780385,212.2443389892578,70122700,0.0,0.0,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328,18063600,0.0,0.0,437.4914526433868,442.34272445223553,435.93426180663823,441.77374267578125,13582000,0.0,0.0,183.0800018310547,183.72000122070312,182.22999572753906,183.66000366210938,25456400,0.0,0.0
2024-06-17 00:00:00-04:00,213.12330688362184,218.6968573821251,212.4740644791458,216.41949462890625,93728300,0.0,0.0,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406,19618500,0.0,0.0,441.79369397889576,450.1286768563718,439.92706333342124,447.56329345703125,20790000,0.0,0.0,182.52000427246094,185.0,181.22000122070312,184.05999755859375,35601900,0.0,0.0
2024-06-18 00:00:00-04:00,217.3384239953892,218.37723010733959,212.75373450133438,214.042236328125,79943300,0.0,0.0,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062,21869900,0.0,0.0,448.90088872513473,449.3301382355733,444.0895838547788,445.5369567871094,17112500,0.0,0.0,183.74000549316406,184.2899932861328,181.42999267578125,182.80999755859375,36659200,0.0,0.0
2024-06-20 00:00:00-04:00,213.68266276066225,213.99231716432826,208.6085492903026,209.4375762939453,86172500,0.0,0.0,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578,20160100,0.0,0.0,445.4970284658229,445.7266256285528,440.47607939422454,444.89813232421875,19877400,0.0,0.0,182.91000366210938,186.50999450683594,182.72000122070312,186.10000610351562,44726800,0.0,0.0
2024-06-21 00:00:00-04:00,210.14676322476728,211.64502904420556,206.8705565188874,207.2501220703125,246421400,0.0,0.0,177.0,180.85000610351562,176.61000061035156,179.6300048828125,58582700,0.0,0.0,446.57508828170745,449.769312632082,445.7066584412535,448.97076416015625,34486200,0.0,0.0,187.8000030517578,189.27999877929688,185.86000061035156,189.0800018310547,72931800,0.0,0.0
2024-06-24 00:00:00-04:00,207.4798404499802,212.454078428602,206.3511420510979,207.89935302734375,80727000,0.0,0.0,180.16000366210938,180.88999938964844,178.6699981689453,179.22000122070312,18298000,0.0,0.0,448.99073575427695,451.9354404836348,445.6068506710909,446.8645935058594,15913700,0.0,0.0,189.3300018310547,191.0,185.3300018310547,185.57000732421875,50610400,0.0,0.0
2024-06-25 00:00:00-04:00,208.9081869431628,211.1356197216104,208.36881796558913,208.8282928466797,56713900,0.0,0.0,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,23235600,0.0,0.0,447.4435174764647,450.60782747881404,445.94621624676097,450.138671875,16747500,0.0,0.0,186.80999755859375,188.83999633789062,185.4199981689453,186.33999633789062,45898500,0.0,0.0
2024-06-26 00:00:00-04:00,211.2554717695587,214.61158767540186,210.39646545910043,213.00344848632812,66213200,0.0,0.0,182.6300048828125,184.50999450683594,182.47999572753906,183.8800048828125,19839000,0.0,0.0,448.1921782643384,452.7839082321868,447.3836380189599,451.34649658203125,16507000,0.0,0.0,186.9199981689453,194.8000030517578,186.25999450683594,193.61000061035156,65103900,0.0,0.0
2024-06-27 00:00:00-04:00,214.4417922510153,215.4905813596252,212.1045012600432,213.85247802734375,49772700,0.0,0.0,184.17999267578125,186.0500030517578,184.02000427246094,185.41000366210938,18848900,0.0,0.0,451.36643984920676,455.3492818389116,450.9571738571483,452.0352478027344,14806300,0.0,0.0,195.00999450683594,199.83999633789062,194.1999969482422,197.85000610351562,74397500,0.0,0.0
2024-06-28 00:00:00-04:00,215.52053491072314,215.82019110439893,210.0568580061261,210.37648010253906,82542700,0.0,0.0,184.32000732421875,185.1300048828125,181.9600067138672,182.14999389648438,29156600,0.0,0.0,452.25485824092095,454.560699725703,445.6068370446384,446.1458740234375,28362300,0.0,0.0,197.72999572753906,198.85000610351562,192.5,193.25,76930200,0.0,0.0
2024-07-01 00:00:00-04:00,211.84478889932726,217.25852074788511,211.67498727343576,216.49940490722656,60402900,0.0,0.0,183.02999877929688,183.8800048828125,181.3000030517578,182.99000549316406,16006100,0.0,0.0,447.8527763611413,456.547096834103,444.8581739492551,455.90826416015625,17662800,0.0,0.0,193.49000549316406,198.3000030517578,192.82000732421875,197.1999969482422,41192000,0.0,0.0
2024-07-02 00:00:00-04:00,215.90008813229406,220.12520851414416,214.8513143018939,220.0153350830078,58046200,0.0,0.0,182.0500030517578,185.57000732421875,181.55999755859375,185.24000549316406,17372500,0.0,0.0,452.38462669565615,458.763114135567,452.2947618141318,458.45367431640625,13979800,0.0,0.0,197.27999877929688,200.42999267578125,195.92999267578125,200.0,45600000,0.0,0.0
2024-07-03 00:00:00-04:00,219.7456427738116,221.29385375976562,218.77676303865346,221.29385375976562,37369800,0.0,0.0,184.85000610351562,186.08999633789062,184.0,185.82000732421875,10242100,0.0,0.0,457.36563430230166,460.1905292078966,457.05619448636736,459.94097900390625,9932800,0.0,0.0,199.94000244140625,200.02999877929688,196.75999450683594,197.58999633789062,31597900,0.0,0.0
2024-07-05 00:00:00-04:00,221.39372811908063,226.1881815360653,221.39372811908063,226.07830810546875,60412400,0.0,0.0,185.86000061035156,190.86000061035156,185.8000030517578,190.60000610351562,20967500,0.0,0.0,458.78307168504375,467.5073677076921,458.1442389904913,466.7187805175781,16000300,0.0,0.0,198.64999389648438,200.5500030517578,198.1699981689453,200.0,39858900,0.0,0.0
2024-07-08 00:00:00-04:00,226.82744313327814,227.58657420321984,222.99188645966368,227.55661010742188,59085900,0.0,0.0,189.89999389648438,190.1699981689453,187.77999877929688,189.02999877929688,21035900,0.0,0.0,465.71059339028005,466.8585487354724,463.6243572737453,465.4011535644531,12962300,0.0,0.0,200.0399932861328,201.1999969482422,197.9600067138672,199.2899932861328,34767300,0.0,0.0
2024-07-09 00:00:00-04:00,227.66647075237483,229.13477242689476,226.10827678949187,228.4156036376953,48076100,0.0,0.0,190.30999755859375,191.36000061035156,188.72000122070312,188.97999572753906,15121400,0.0,0.0,466.15979611649647,466.4891889928316,457.1759884825597,458.7132263183594,17207200,0.0,0.0,199.39999389648438,200.57000732421875,199.0500030517578,199.33999633789062,32700100,0.0,0.0
2024-07-10 00:00:00-04:00,229.03489432853675,232.81052280414056,228.98494908857583,232.71063232421875,62627700,0.0,0.0,189.14999389648438,191.75,189.02999877929688,191.17999267578125,15952500,0.0,0.0,460.3901839011476,465.62074645537155,458.03441412289084,465.4111328125,18196100,0.0,0.0,200.0,200.11000061035156,197.69000244140625,199.7899932861328,32883800,0.0,0.0
2024-07-11 00:00:00-04:00,231.12247556848655,232.12131940866172,225.50897806386928,227.30690002441406,64710600,0.0,0.0,189.85000610351562,190.86000061035156,185.0800018310547,185.57000732421875,25625800,0.0,0.0,462.14702910596276,463.9437784065974,450.73757052011626,453.8819274902344,23111200,0.0,0.0,200.08999633789062,200.27000427246094,192.86000061035156,195.0500030517578,44565000,0.0,0.0
2024-07-12 00:00:00-04:00,228.65533061100126,232.3710309246342,228.4156026019726,230.27345275878906,53046500,0.0,0.0,185.0800018310547,187.11000061035156,184.49000549316406,185.07000732421875,22898400,0.0,0.0,453.5125737072739,455.5389201916152,449.8392019313785,452.7339782714844,16324300,0.0,0.0,194.8000030517578,196.47000122070312,193.8300018310547,194.49000549316406,30598500,0.0,0.0
2024-07-15 00:00:00-04:00,236.2065948881155,236.95572779308304,232.82051476730805,234.12899780273438,62631300,0.0,0.0,184.9199981689453,188.24000549316406,184.9199981689453,186.52999877929688,16474000,0.0,0.0,452.48443329494324,456.4373305955963,450.61780257874887,453.14324951171875,14429400,0.0,0.0,194.55999755859375,196.19000244140625,190.8300018310547,192.72000122070312,40683200,0.0,0.0
2024-07-16 00:00:00-04:00,234.72830752859608,235.9968435006337,232.06139624646423,234.54852294921875,43234300,0.0,0.0,187.36000061035156,188.67999267578125,183.3699951171875,183.9199981689453,18290700,0.0,0.0,453.4027989347938,453.4826416005614,445.8564028188264,448.71124267578125,17175700,0.0,0.0,195.58999633789062,196.6199951171875,192.24000549316406,193.02000427246094,33994700,0.0,0.0
2024-07-17 00:00:00-04:00,229.1847200362218,231.19240594396558,226.37797123546218,228.61538696289062,57345900,0.0,0.0,182.97000122070312,183.5500030517578,179.89999389648438,181.02000427246094,20734100,0.0,0.0,441.79369593210816,444.0496395265401,438.3898274906823,442.7220153808594,21778000,0.0,0.0,191.35000610351562,191.5800018310547,185.99000549316406,187.92999267578125,48076100,0.0,0.0
2024-07-18 00:00:00-04:00,230.01376046370817,230.17357913751758,222.01302671532576,223.92080688476562,66034600,0.0,0.0,181.92999267578125,182.5,176.47000122070312,177.69000244140625,25315700,0.0,0.0,443.5405562956479,443.84999611813106,433.61843753799087,439.57769775390625,20794800,0.0,0.0,189.58999633789062,189.67999267578125,181.4499969482422,183.75,51043600,0.0,0.0
2024-07-19 00:00:00-04:00,224.56007929212146,226.53778582663386,223.02185124438603,224.0506591796875,49151500,0.0,0.0,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938,18881900,0.0,0.0,432.32078277543104,440.34632592638405,431.2227557769831,436.32354736328125,20940400,0.0,0.0,181.13999938964844,184.92999267578125,180.11000061035156,183.1300048828125,43081800,0.0,0.0
2024-07-22 00:00:00-04:00,226.74754193953342,227.5166559886428,222.8320757894778,223.70108032226562,48201800,0.0,0.0,180.58999633789062,182.6999969482422,180.22999572753906,181.6699981689453,24100300,0.0,0.0,440.9951415745854,443.8000833958314,438.12031838604275,442.14306640625,15808800,0.0,0.0,185.0,185.05999755859375,182.47999572753906,182.5500030517578,39931900,0.0,0.0
2024-07-23 00:00:00-04:00,224.1105879628454,226.67762395265615,222.42253943120292,224.74984741210938,39960300,0.0,0.0,182.0500030517578,183.61000061035156,181.5399932861328,181.7899932861328,36352700,0.0,0.0,443.1013491115581,447.5832916213236,442.30280062043124,444.0496520996094,13107100,0.0,0.0,184.10000610351562,189.38999938964844,183.55999755859375,186.41000366210938,47537700,0.0,0.0
2024-07-24 00:00:00-04:00,223.74101699336492,224.54009510228497,216.8789647868516,218.28732299804688,61777600,0.0,0.0,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125,49585200,0.0,0.0,439.6575641864461,440.6857098144858,426.8206857763536,428.1283264160156,26805800,0.0,0.0,183.1999969482422,185.4499969482422,180.41000366210938,180.8300018310547,41532400,0.0,0.0
2024-07-25 00:00:00-04:00,218.67687825947047,220.59467187678908,214.37186367512805,217.23855590820312,51391200,0.0,0.0,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688,44852000,0.0,0.0,428.02849922740444,429.0267000469298,416.7588339080866,417.647216796875,29943800,0.0,0.0,182.91000366210938,183.89999389648438,176.8000030517578,179.85000610351562,44464200,0.0,0.0
2024-07-26 00:00:00-04:00,218.44714249209272,219.2362376525438,215.7602501518015,217.7080078125,41601300,0.0,0.0,167.14999389648438,168.08999633789062,164.05999755859375,167.0,41336900,0.0,0.0,417.4475956401735,428.14830966269454,416.5192457247621,424.5048522949219,23583800,0.0,0.0,180.38999938964844,183.19000244140625,180.24000549316406,182.5,29506000,0.0,0.0
2024-07-29 00:00:00-04:00,216.70916725528429,219.04645819403996,215.50055949707524,217.98768615722656,36311800,0.0,0.0,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688,20293800,0.0,0.0,430.8034993953489,431.3724811776246,423.93590329611,425.9622497558594,15125800,0.0,0.0,183.83999633789062,184.75,182.3800048828125,183.1999969482422,33270100,0.0,0.0
2024-07-30 00:00:00-04:00,218.93659134819188,220.07527275577738,215.87013333691414,218.5470428466797,41643800,0.0,0.0,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328,18959700,0.0,0.0,426.950470567327,428.27806429980717,416.6090938774579,422.15911865234375,32687600,0.0,0.0,184.72000122070312,185.86000061035156,179.3800048828125,181.7100067138672,39508600,0.0,0.0
2024-07-31 00:00:00-04:00,221.1839827384757,223.56123595882272,220.3749216653048,221.8232421875,50036300,0.0,0.0,173.24000549316406,174.25,170.00999450683594,171.5399932861328,25729100,0.0,0.0,419.7434462343891,421.0211420698181,411.4683528789598,417.5973205566406,42891400,0.0,0.0,185.0500030517578,187.94000244140625,184.4600067138672,186.97999572753906,41667300,0.0,0.0
2024-08-01 00:00:00-04:00,224.110590003871,224.22046343714268,216.7690968426558,218.1075439453125,62501000,0.0,0.0,170.25,174.0500030517578,168.8800048828125,170.75999450683594,24531400,0.0,0.0,420.0329297410617,426.6909121222585,412.3467712755952,416.3595275878906,30296400,0.0,0.0,189.2899932861328,190.60000610351562,181.8699951171875,184.07000732421875,70435600,0.0,0.0
